,ID,family,individual,pixel.correction,standard.length.raw,body.depth.raw,standard.length,body.depth,melanophores,note,x.1,y.1,x.2,y.2,x.3,y.3,x.4,y.4,x.5,y.5,x.6,y.6,x.7,y.7,x.8,y.8,x.9,y.9,x.10,y.10,x.11,y.11,x.12,y.12,x.13,y.13,x.14,y.14,x.15,y.15,x.16,y.16,x.17,y.17,x.18,y.18,x.19,y.19
84,F2-2-9A,2,9A,870,3601.225,774.023,4.13933908,0.8896816092,29,,4.4275862069,1.4896551724,4.1172413793,1.3448275862,3.7655172414,1.2551724138,2.9931034483,1.1931034483,2.4689655172,1.2482758621,1.8,1.3379310345,0.7862068966,1.6413793103,0.4551724138,1.6965517241,0.3379310345,1.7793103448,0.4551724138,1.8413793103,0.8137931034,1.8827586207,1.5034482759,2,2.6344827586,2.0896551724,3.0551724138,2.075862069,3.6344827586,1.9172413793,4.2275862069,1.8,4.1172413793,1.4275862069,3.7517241379,1.3931034483,3,1.4137931034
85,F2-3-10A,3,10A,894.181,4020.018,906.497,4.495754215,1.013773498,29,,4.5695446448,1.5097614465,4.1937817959,1.2681996151,3.7710485908,1.167548852,2.9725525369,1.0668980889,2.3619379074,1.0467679362,1.6909328201,1.1071583941,0.9259870205,1.2950398186,0.2415618314,1.4695011413,0.0939407122,1.5231815483,0.2549819332,1.6104122096,0.5233839681,1.6238323114,1.3017498694,1.9324946515,2.543109281,2.0801157707,2.9859726386,2.0398554655,3.7911787435,1.8721041937,4.3548230168,1.7848735323,4.1937817959,1.3889805308,3.7777586417,1.3487202255,2.9457123334,1.4024006325
86,F2-3-11A,3,11A,870,3426.336,750,3.938317241,0.8620689655,54,,4.1862068966,1.3931034483,3.8689655172,1.1862068966,3.5103448276,1.075862069,2.8344827586,0.9862068966,2.2551724138,1,1.7517241379,1.0620689655,1.0206896552,1.2137931034,0.4482758621,1.2896551724,0.3034482759,1.3379310345,0.4344827586,1.4137931034,0.7724137931,1.4827586207,1.4275862069,1.7310344828,2.4620689655,1.9103448276,2.8482758621,1.8482758621,3.4482758621,1.7034482759,3.9586206897,1.6344827586,3.8620689655,1.2896551724,3.4965517241,1.2482758621,2.7448275862,1.3379310345
87,F2-3-12A,3,12A,894.02,3984.366,894,4.456685533,0.9999776291,39,,4.7851278495,1.6241247399,4.4428536274,1.4563432585,4.0871568869,1.3825194067,3.3958971835,1.2415829623,2.6576586654,1.2348717031,1.9731102212,1.2550054809,0.838907407,1.4496319993,0.4966331849,1.4898995548,0.3087179258,1.5637234066,0.4563656294,1.650969777,0.81206237,1.7382161473,1.5100333326,1.9865327398,2.858996443,2.2348493322,3.4227422205,2.2147155545,3.9126641462,2.1006241471,4.5837900718,1.8992863694,4.4428536274,1.6039909622,4.0871568869,1.6174134807,3.2549607391,1.7717724436
88,F2-3-13A,3,13A,876.082,3702.078,834,4.22572088,0.9519656836,45,,4.4653354366,1.5067082762,4.1639937814,1.3354914266,3.7804680384,1.2190639689,2.9723245084,1.0683931413,2.4449766118,1.0820904892,1.8217472794,1.1437285551,0.8834789438,1.4039781664,0.4520124828,1.4724649063,0.2739469593,1.5478003201,0.4657098308,1.6299844079,0.7533541381,1.6505304298,1.4313728624,1.9039313672,2.6435881573,2.0135101509,2.9791731824,2.0135101509,3.7325273205,1.9244773891,4.2667238911,1.8012012574,4.1434477595,1.4519188843,3.7667706904,1.4176755144,2.9791731824,1.4382215363
89,F2-3-14A,3,14A,888.02,2880.1,600,3.243282809,0.6756604581,41,,3.4999211729,1.4459133803,3.1823607576,1.2702416612,2.8580437378,1.1891624063,2.2972455575,1.1959190108,1.8850926781,1.2297020337,1.4121303574,1.2567284521,0.6959302718,1.3513209162,0.3445868336,1.3851039391,0.2229679512,1.418886962,0.3513434382,1.4594265895,0.6891736673,1.5405058445,1.1215963604,1.7364473773,2.0404945835,1.8918492827,2.3648116033,1.8783360735,2.9391229927,1.7432039819,3.2904664309,1.6688813315,3.1823607576,1.3918605437,2.8445305286,1.3513209162,2.209409698,1.418886962
90,F2-3-1A,3,1A,852.19,3173.11,714,3.723477159,0.8378413265,42,,4.3088982504,1.4926248841,3.9850268133,1.3658925826,3.6259519591,1.253241648,2.9218836175,1.1969161807,2.4783205623,1.2250789143,1.9432286227,1.3166077987,1.0983466128,1.5982351354,0.7322310752,1.6827233363,0.6336615074,1.7390488037,0.7815158591,1.8094556378,1.0420211455,1.8376183715,1.6756826529,1.9854727232,2.6472969643,2.0558795574,2.9500463512,2.0417981905,3.4851382908,1.8939438388,4.0765556977,1.795374271,3.9709454464,1.42221805,3.6189112757,1.4010959997,2.879639517,1.4433401002
91,F2-3-2A,3,2A,858.021,3684.728,872.974,4.29444967,1.017427312,41,,4.5173719524,1.6363235865,4.1747229963,1.3985671679,3.8250812043,1.2726961228,3.0348907544,1.0559182118,2.4964423948,1.0349397043,1.8251301542,1.048925376,0.8810973158,1.1957749286,0.4265629862,1.2587104511,0.2657277619,1.307660302,0.4335558221,1.3985671679,0.6643194048,1.4684955263,1.3496173171,1.83212299,2.5943420965,2.0978507519,3.0418835903,2.0768722444,3.6922173234,1.9440083634,4.2516441905,1.9090441842,4.1607373246,1.5174453772,3.7761313534,1.4545098547,2.9299982168,1.4894740339
92,F2-3-3A,3,3A,876,3158.514,750.024,3.605609589,0.8561917808,28,,4.0616438356,1.5136986301,3.7123287671,1.2602739726,3.3493150685,1.1712328767,2.7328767123,1.0547945205,2.3219178082,1.0753424658,1.7876712329,1.1164383562,1.0068493151,1.2876712329,0.6575342466,1.3561643836,0.4863013699,1.4109589041,0.6369863014,1.5068493151,0.9383561644,1.5410958904,1.5684931507,1.7397260274,2.2945205479,1.8630136986,2.7671232877,1.8835616438,3.3082191781,1.8082191781,3.7739726027,1.7808219178,3.7054794521,1.4520547945,3.3150684932,1.404109589,2.6232876712,1.4657534247
93,F2-3-4A,3,4A,876.739,3210,756.024,3.661294867,0.8623136418,42,,4.1266557094,1.6150758664,3.7844786191,1.3892389867,3.4559886123,1.2865858596,2.7853215153,1.1497150235,2.3473348397,1.1634021071,1.8545998296,1.2181504416,0.992313562,1.4303002376,0.602231679,1.5397969065,0.4653608429,1.6082323246,0.6227623044,1.6835112844,0.8622862676,1.7040419099,1.6082323246,1.8614433714,2.4294573414,2.018844833,2.7990085989,1.9914706657,3.3670225689,1.909348164,3.8666011207,1.8614433714,3.7844786191,1.5261098229,3.4286144451,1.5124227393,2.7442602645,1.5740146155
94,F2-3-5A,3,5A,882.02,3799.066,804.022,4.307233396,0.9115688987,50,,4.7617967847,1.6462211741,4.4624838439,1.4217364686,4.0679349675,1.278882565,3.2652320809,1.2040543298,2.7414344346,1.2108568967,1.9455341149,1.2720799982,1.0203850253,1.4557493027,0.5850207478,1.5101698374,0.4421668443,1.5577878053,0.5918233147,1.6598263078,0.8843336886,1.7074442756,1.653023741,2.0067572164,2.8978934718,2.1428085531,3.3604680166,2.0951905852,3.8842656629,1.9591392485,4.5441146459,1.8843110134,4.4488787102,1.5101698374,4.0407247001,1.4557493027,3.2992449151,1.4829595701
95,F2-3-6A,3,6A,864,3438,828.022,3.979166667,0.9583587963,48,,4.5138888889,1.7916666667,4.1041666667,1.5347222222,3.7083333333,1.4027777778,2.9930555556,1.2916666667,2.4652777778,1.3402777778,1.8472222222,1.3958333333,0.9305555556,1.6666666667,0.625,1.7222222222,0.5347222222,1.7916666667,0.6180555556,1.8680555556,0.9097222222,1.9583333333,1.6666666667,2.1597222222,2.5555555556,2.2430555556,3.1041666667,2.2083333333,3.5902777778,2.1458333333,4.1944444444,2.1041666667,4.0972222222,1.6666666667,3.6736111111,1.6388888889,2.9236111111,1.7222222222
96,F2-3-7A,3,7A,864,3289.5,702.231,3.807291667,0.8127673611,48,,4.3055555556,1.4305555556,3.9722222222,1.2430555556,3.6180555556,1.1666666667,2.9583333333,1.1180555556,2.5,1.1805555556,1.9236111111,1.2708333333,1.0625,1.5347222222,0.6388888889,1.6527777778,0.5069444444,1.7013888889,0.6388888889,1.7569444444,1.0069444444,1.7916666667,1.625,1.9791666667,2.625,2.0069444444,3.0625,1.9375,3.5555555556,1.8055555556,4.0972222222,1.7013888889,3.9652777778,1.3333333333,3.5833333333,1.3333333333,2.8680555556,1.4513888889
97,F2-3-8A,3,8A,738,3914.029,804.56,5.303562331,1.090189702,39,,5.5853658537,1.4715447154,5.1138211382,1.2764227642,4.6585365854,1.162601626,3.6829268293,1.0569105691,2.9430894309,1.1138211382,2.1056910569,1.2113821138,0.9349593496,1.512195122,0.4552845528,1.5528455285,0.2764227642,1.674796748,0.487804878,1.7642276423,0.9593495935,1.8617886179,1.8617886179,2.081300813,3.2845528455,2.1951219512,3.7479674797,2.1544715447,4.674796748,1.9837398374,5.3333333333,1.8536585366,5.0975609756,1.406504065,4.6585365854,1.3983739837,3.7073170732,1.5040650407
98,F2-3-9A,3,9A,864.333,3546.046,714.025,4.102638682,0.8260994316,57,,4.6023928278,1.443887946,4.2830714551,1.2564601837,3.9359830065,1.1106830354,3.2001554956,1.0204400387,2.7281152056,1.0482071146,2.0686471534,1.1037412664,1.0134982698,1.3814120252,0.6594680522,1.436946177,0.5206326728,1.4855385598,0.6594680522,1.5688397874,1.0829159595,1.6313157082,1.7146169358,1.7909763945,2.8461252781,1.8742776222,3.2140390336,1.8465105463,3.7554970133,1.7562675497,4.3663726828,1.7215587048,4.2761296861,1.3258778735,3.8943323927,1.2703437217,3.1515631128,1.2981107976
99,F2-4-1,4,1,882.184,3467.32,826.281,3.93038187,0.9366311336,40,,4.3528334225,1.2242344001,3.9379539869,1.0542018445,3.5366771558,0.9657849156,2.808937818,0.9725862178,2.3736544757,1.0542018445,1.8907620179,1.1426187734,0.8161562667,1.3806643512,0.5849119911,1.4010682579,0.4488859467,1.4690812801,0.6189185023,1.5642995112,0.8161562667,1.6119086268,1.5779021157,1.863556809,2.5640909379,1.9655763424,2.9109573513,1.9043646223,3.4074524136,1.7071268579,4.0739800314,1.5915047201,3.9175500803,1.1562213779,3.5162732491,1.1426187734,2.7205208891,1.2650422134
100,F2-4-10,4,10,882,3738.005,858.189,4.238100907,0.9730034014,23,,4.2993197279,1.619047619,3.9591836735,1.380952381,3.5578231293,1.2585034014,2.8503401361,1.156462585,2.3197278912,1.1836734694,1.6666666667,1.2721088435,0.7074829932,1.5170068027,0.2993197279,1.5714285714,0.0952380952,1.6258503401,0.2585034014,1.7074829932,0.4965986395,1.7551020408,1.3333333333,2.0476190476,2.4693877551,2.1700680272,2.8911564626,2.1224489796,3.4285714286,1.9795918367,4.0544217687,1.8843537415,3.9523809524,1.5102040816,3.537414966,1.4557823129,2.7414965986,1.5782312925
101,F2-4-11,4,11,876,4015.914,937.23,4.584376712,1.06989726,36,,4.7739726027,1.4726027397,4.3561643836,1.2602739726,3.9657534247,1.1780821918,3.1232876712,1.0753424658,2.6438356164,1.1095890411,1.9383561644,1.2191780822,0.7945205479,1.5753424658,0.3561643836,1.6780821918,0.2123287671,1.7876712329,0.4178082192,1.8150684932,0.7054794521,1.8493150685,1.5479452055,2.0547945205,2.7808219178,2.2328767123,3.2054794521,2.1506849315,3.7739726027,1.9589041096,4.5547945205,1.7808219178,4.3630136986,1.4246575342,3.9315068493,1.404109589,3.1095890411,1.5684931507
102,F2-4-12,4,12,870.021,3810.076,882.02,4.379291994,1.013791621,21,,4.5860961977,1.5723758392,4.2067950084,1.3585878962,3.8343902044,1.2551421173,3.027513129,1.1034216415,2.5585589313,1.1379035678,1.8206457086,1.1930746499,0.6758457554,1.4413445193,0.4275758861,1.4689300603,0.2344770988,1.5585830687,0.4068867303,1.6344433065,0.6344674439,1.6482360771,1.434448134,1.965469799,2.5930408576,2.12408666,3.0413058995,2.1102938895,3.6619805729,2.0206408811,4.3516190988,1.8965059464,4.2136913937,1.5172047571,3.7999082781,1.4965156013,2.9930312027,1.5516866834
103,F2-4-13,4,13,882,3503.943,846.34,3.97272449,0.959569161,34,,4.4081632653,1.6394557823,4.0680272109,1.4489795918,3.6734693878,1.3673469388,2.8639455782,1.306122449,2.3945578231,1.3401360544,1.8299319728,1.4421768707,0.9455782313,1.7278911565,0.5646258503,1.8299319728,0.462585034,1.8911564626,0.5918367347,1.9659863946,0.7278911565,1.9727891156,1.5034013605,2.1700680272,2.6598639456,2.2925170068,2.9319727891,2.2517006803,3.537414966,2.074829932,4.2176870748,1.9455782313,4.0816326531,1.5646258503,3.6802721088,1.537414966,2.9523809524,1.612244898
104,F2-4-14,4,14,894.725,2508.466,918.706,2.803616754,1.026802649,27,pacman fish,3.0445108832,1.5624912683,2.72262427,1.4015479617,2.4074436279,1.361312135,1.8977898237,1.3344882506,1.6496688927,1.3479001928,1.2137807706,1.3411942217,0.7644807064,1.6228450082,0.3889463243,1.7100226327,0.2682388443,1.7770823437,0.4090642376,1.8508480259,0.5700075442,1.8642599681,0.992483724,2.1324988125,1.669786806,2.414149599,1.9983793903,2.2934421191,2.3336779457,2.0855570147,2.9372153455,1.8776719104,2.7092123278,1.6429629216,2.3336779457,1.6429629216,1.7502584593,1.8374360837
105,F2-4-15,4,15,888.729,2586.007,834.539,2.909781272,0.9390252822,NA ,pacman fish ,3.6726606198,1.5730329493,3.3891096161,1.4380086618,2.990787968,1.3502428749,2.4304371749,1.2827307312,2.1536373855,1.2557258737,1.9511009543,1.2759795168,1.0936967287,1.5055208056,0.8506530112,1.5190232343,0.75613601,1.5595305206,0.8506530112,1.6472963074,1.026184585,1.6675499505,1.4312574474,1.7755693805,2.3089153161,2.2279007436,2.5182029618,2.1671398143,2.9840367536,2.0051106693,3.4836266173,1.8835888105,3.3891096161,1.5527793062,3.0042903967,1.5122720199,2.3764274599,1.6472963074
106,F2-4-2,4,2,894.02,3290.189,780.577,3.680218563,0.8731091027,12,,4.3287622201,1.6576810362,3.9663542203,1.4563432585,3.5771011834,1.3422518512,2.8657077023,1.2214491846,2.4697434062,1.2214491846,1.9059976287,1.3355405919,0.9529988143,1.6711035547,0.7449497774,1.7247936288,0.6442808886,1.8120399991,0.7717948144,1.8523075546,0.9529988143,1.8925751102,1.731504888,2.0670678508,2.6643699246,2.1408917026,2.9193977763,2.1006241471,3.3891859243,1.9798214805,4.0401780721,1.9529764435,3.9529317018,1.5771459251,3.5569674057,1.5503008881,2.8791302208,1.5704346659
107,F2-4-3,4,3,870.021,3972.453,996.018,4.565927719,1.144820642,38,,4.7378166734,1.8413348643,4.3585154841,1.6137541508,3.9240432128,1.4896192161,3.0482022848,1.3241059699,2.5516625461,1.3516915109,1.779267397,1.4551372898,0.6689493702,1.779267397,0.3241301072,1.8206457086,0.1724096315,1.9309878727,0.3517156482,1.99305534,0.5861927471,2.0068481106,1.3792770519,2.2895999062,2.6413155545,2.5033878493,3.1516480637,2.4413203819,3.7861155076,2.2551179799,4.4481684925,2.151672201,4.3447227136,1.7654746265,3.930939598,1.7171999297,3.0757878258,1.7861637823
108,F2-4-4,4,4,870,3331.383,840.021,3.829175862,0.9655413793,48,,4.3034482759,1.6551724138,3.9448275862,1.4620689655,3.5793103448,1.3379310345,2.8620689655,1.2,2.4413793103,1.2413793103,1.8413793103,1.3172413793,0.9379310345,1.6206896552,0.6275862069,1.675862069,0.4965517241,1.7448275862,0.6620689655,1.8482758621,0.8965517241,1.8620689655,1.6344827586,2.075862069,2.5793103448,2.1931034483,2.9310344828,2.1655172414,3.3655172414,2.0551724138,4.075862069,1.9862068966,3.9517241379,1.5793103448,3.5517241379,1.5103448276,2.8344827586,1.6068965517
109,F2-4-5,4,5,864.187,3118.211,750.6,3.608259555,0.8685620126,35,,3.8880473786,1.6107624854,3.5061855825,1.4510748252,3.1243237864,1.4094171748,2.5133449126,1.3955312913,2.0967684078,1.4510748252,1.5552189515,1.5482760097,0.5970929903,1.7704501456,0.4026906214,1.7426783786,0.2916035534,1.7982219126,0.4235194466,1.9093089806,0.6942941748,1.9509666311,1.4788465922,2.1661978252,2.2911707767,2.2425701845,2.5341737379,2.2356272427,3.0687802524,2.0828825243,3.6381014757,1.9231948641,3.5061855825,1.5760477767,3.0896090777,1.5829907184,2.4439154951,1.7010207282
110,F2-4-6,4,6,870.745,3279.24,801.242,3.766016457,0.920179846,52,,4.0241402477,1.577959104,3.7209515989,1.4401460818,3.3281844857,1.3298956641,2.6046661192,1.2678798041,2.149883146,1.3161143618,1.639974964,1.4263647796,0.7028464131,1.7433347306,0.4478923221,1.7915692884,0.2825166955,1.8535851483,0.441001671,1.9431636128,0.9095659464,1.9707262172,1.6261936617,2.1361018438,2.4392904926,2.2187896571,2.7080258859,2.1705550994,3.0456677902,2.080976635,3.7622955056,1.9156010083,3.7140609478,1.639974964,3.3350751368,1.6537562662,2.6597913281,1.8466944972
111,F2-4-7,4,7,876,3415.033,786.206,3.898439498,0.8974954338,38,,4.0821917808,1.6438356164,3.7465753425,1.4178082192,3.3835616438,1.301369863,2.6369863014,1.1506849315,2.1643835616,1.1438356164,1.6095890411,1.1917808219,0.7260273973,1.4315068493,0.2671232877,1.5,0.2191780822,1.595890411,0.3082191781,1.6643835616,0.595890411,1.6369863014,1.3561643836,1.8767123288,2.3493150685,2.0068493151,2.6438356164,2.0547945205,3.2739726027,1.9246575342,3.8150684932,1.9315068493,3.7260273973,1.4863013699,3.3356164384,1.4315068493,2.6232876712,1.4178082192
112,F2-4-8,4,8,864.021,3454.651,843.614,3.998341475,0.9763813611,41,,4.534612006,1.5138520939,4.1596211203,1.3333009267,3.7360203051,1.2569138945,2.8957629502,1.2083039648,2.4860506863,1.2777467214,1.9513414605,1.409687959,0.9027558358,1.8888429795,0.7777588739,1.9235643578,0.5624863285,2.041617044,0.7013718417,2.083282698,0.9513657654,2.0902269736,1.9027315308,2.1527254546,2.8263201936,2.2291124868,3.124924047,2.1388369033,3.451305003,2.0277284927,4.2429524282,1.8610658769,4.1735096716,1.5416291965,3.777685959,1.5902391261,3.0068713608,1.7985673959
113,F2-4-9,4,9,870.331,3264.794,786.023,3.751209597,0.9031311076,36,,3.9433273088,1.4684068475,3.5572672926,1.2615889817,3.136737632,1.1650739776,2.5438597499,1.1099225467,2.0819665162,1.1168164756,1.5304522073,1.2064375508,0.4825750203,1.4753007764,0.3102267988,1.4890886341,0.1723482215,1.5580279227,0.3033328699,1.6338611402,0.5101507358,1.6890125711,1.2615889817,1.9303000812,2.2681025954,2.0543908007,2.4956022479,2.0268150853,2.936813695,1.9096182946,3.6675701543,1.7993154329,3.536585506,1.3856797012,3.1436315609,1.3718918434,2.4128751015,1.4684068475
114,F2-5-10A,5,10A,882,3816.019,738,4.326552154,0.8367346939,15,,4.7346938776,1.5850340136,4.4081632653,1.3945578231,4.0408163265,1.2585034014,3.2925170068,1.1496598639,2.8027210884,1.1632653061,2,1.2585034014,1.074829932,1.4489795918,0.5714285714,1.4965986395,0.4285714286,1.5782312925,0.5578231293,1.6598639456,0.8367346939,1.6870748299,1.6598639456,1.925170068,2.9183673469,2.0340136054,3.2925170068,1.9863945578,3.8979591837,1.9115646259,4.5170068027,1.8639455782,4.4013605442,1.5034013605,4.0136054422,1.4489795918,3.306122449,1.5442176871
115,F2-5-11A,5,11A,978.294,2994.295,642.252,3.060731232,0.6565020331,13,,3.7718722593,1.6007457881,3.5265472343,1.4351513962,3.1830921993,1.2940895068,2.6004452649,1.2450245018,2.2508571043,1.2634238787,1.7479408031,1.3492876375,0.8402382106,1.619145165,0.7605075775,1.6314114162,0.7053094469,1.6620770443,0.7789069544,1.7111420493,1.2082257481,1.7356745518,1.5946126625,1.7847395568,2.3673864912,1.9196683206,2.6372440187,1.9012689437,3.0174978074,1.8276714362,3.5756122393,1.8154051849,3.5265472343,1.521015155,3.1585596968,1.4535507731,2.5759127624,1.4964826525
116,F2-5-12A,5,12A,882.184,3804.383,798.564,4.312459759,0.905212518,17,,4.5976803025,1.7819411823,4.2440125869,1.557498209,3.8767422669,1.4486773734,3.1217977202,1.3330552356,2.6117000535,1.3262539334,1.8975633201,1.4078695601,1.1222148667,1.5506969068,0.4828924578,1.679921649,0.2856546934,1.7003255557,0.4216807378,1.8159476935,0.8433614756,1.9043646223,1.4690812801,2.1288075957,2.747726098,2.2648336401,3.1694068358,2.230827129,3.7135110136,2.1288075957,4.3256282136,2.047191969,4.2712177958,1.7003255557,3.8631396625,1.6731203468,3.1422016269,1.7139281601
117,F2-5-13A,5,13A,882.184,2695.283,781.867,3.055239043,0.8862856275,33,pacman fish,3.8699409647,1.2378370045,3.5842862713,1.1834265867,3.1830094402,1.1426187734,2.6117000535,1.1766252845,2.3668531735,1.1494200756,1.8907620179,1.1358174712,1.1426187734,1.3602604445,0.9385797067,1.3942669556,0.8161562667,1.4486773734,0.9317784045,1.5234916979,1.5098890934,1.6663190446,1.7887424846,2.0131854579,2.5232831246,2.0879997824,2.7137195868,2.0539932712,3.1898107424,1.7683385779,3.7135110136,1.5642995112,3.5842862713,1.2922474223,3.1830094402,1.2990487245,2.6389052624,1.5302930001
118,F2-5-14A,5,14A,876.329,2430.237,1062.153,2.773201617,1.212048215,NA,pacman fish,3.7451687665,1.0749387502,3.4028315849,1.0133180575,2.9988737107,1.0133180575,2.4237472456,0.9653908521,2.2046514494,0.9243103903,1.8006935751,0.9380038775,1.2803410591,1.2255671101,1.0749387502,1.2324138537,1.0270115448,1.3077280336,1.116019212,1.3967357009,1.2598008282,1.4515096499,1.4378161627,1.7870000879,2.3963602711,2.2046514494,2.4648277074,2.1772644749,3.1015748651,1.7459196261,3.6287741248,1.430969419,3.4233718158,1.1570996738,2.9714867361,1.1776399046,2.4442874765,1.4788966244
119,F2-5-1A,5,1A,864.021,3078.211,714.025,3.562657621,0.826397738,28,,3.9096271966,1.756901742,3.6179676188,1.4999635426,3.2638095602,1.3819108563,2.5832705455,1.2430253431,2.2430010382,1.2499696188,1.5902391261,1.3263566511,0.7430374956,1.5902391261,0.4652664692,1.6457933314,0.388879437,1.7221803637,0.4513779179,1.777734569,0.7430374956,1.8263444986,1.4166322346,1.9443971848,2.3818865514,2.083282698,2.6041033725,2.0763384223,2.9790942581,2.0068956657,3.6388004458,2.0138399414,3.6388004458,1.6805147097,3.2360324575,1.6596818827,2.5346606159,1.6874589854
120,F2-5-2A,5,2A,858.189,4010.806,864.333,4.673569575,1.007159262,15,,4.8450865718,1.7059179272,4.4745388254,1.475199519,4.0760252112,1.3353701807,3.2020918469,1.1675749747,2.6567574276,1.1885493755,1.7968069971,1.3353701807,0.7480869599,1.7268923279,0.3146160112,1.8177813978,0.167795206,1.9156619346,0.3006330773,1.9785851368,0.8599504305,2.0624827398,1.5101568536,2.209303545,2.8525185012,2.2652352803,3.2580235822,2.1883291443,3.8872556045,2.0974400744,4.5724193622,1.9995595376,4.4675473584,1.6010459235,4.0340764097,1.5660885889,3.1531515785,1.6709605926
121,F2-5-3A,5,3A,1062.271,3084.753,702.231,2.903922822,0.6610657732,19,,3.7222140113,1.491144915,3.479338135,1.3047518006,3.129145011,1.197434553,2.5304277345,1.0844690291,2.2536622011,1.1070621339,1.7905035532,1.1578966196,1.0279862672,1.2595655911,0.847241429,1.2595655911,0.8133517718,1.3104000768,0.8528897052,1.3725311149,0.9828000576,1.4120690483,1.5419794007,1.6210552674,2.3214415154,1.7509656199,2.6208001536,1.7340207913,3.1065519062,1.6831863056,3.5019312398,1.694482858,3.4736898588,1.4120690483,3.1122001824,1.3612345626,2.5699656679,1.3329931816
122,F2-5-4A,5,4A,870.517,2707.496,570.032,3.110216113,0.6548200667,25,,4.0114093119,1.6404044953,3.7494959892,1.4405232752,3.4186581078,1.3164590697,2.8603691829,1.1923948642,2.557101125,1.2337495994,1.9712423767,1.3095666139,1.2819967904,1.4956629221,0.9580513649,1.4818780104,0.8684494387,1.5370176573,0.9580513649,1.5990497601,1.2475345111,1.6748667746,1.8196083477,1.8196083477,2.5915634043,1.902317818,2.8948314622,1.8954253622,3.1636372409,1.8402857153,3.7977431802,1.8471781711,3.7426035333,1.5783723925,3.3428410933,1.550802569,2.805229536,1.5301252015
123,F2-5-5A,5,5A,864.083,3192.006,708.102,3.694096516,0.8194837764,22,,4.2426479864,1.6109563549,3.9162904489,1.4095868105,3.5204951376,1.2845988175,2.8677800628,1.187385934,2.4094907549,1.2359923757,1.8678761184,1.312373927,0.8471408418,1.5623499131,0.6457712974,1.5692936905,0.513839527,1.6248439097,0.6249399653,1.6803941288,1.0137914992,1.7776070123,1.4581932523,1.8887074506,2.5622538576,2.0623018854,2.9094427271,2.0345267758,3.3607882576,1.9442576697,4.0135033324,1.8817636732,3.9093466716,1.5206872488,3.527438915,1.4929121392,2.8122298437,1.5206872488
124,F2-5-6A,5,6A,871.674,2796.006,618.466,3.207628081,0.7095152546,27,,4.0886845311,1.4317279166,3.8340021614,1.2665285416,3.4210037239,1.1770455468,2.8841057551,1.1426290104,2.5330570833,1.1701622396,2.0236923437,1.2252286979,1.2734118489,1.369778151,0.9567797135,1.3904280729,0.8879466406,1.4799110677,0.9774296354,1.5418608333,1.1976954687,1.5693940625,1.8722595833,1.8034265104,2.6225400781,1.9066761197,2.952938828,1.8378430468,3.3177541145,1.7621266666,3.8477687759,1.700176901,3.8133522395,1.3560115364,3.400353802,1.3078283854,2.8772224478,1.3560115364
125,F2-5-7A,5,7A,978.662,2839.427,648.25,2.901335701,0.6623839487,17,,3.2799883923,1.5940130505,3.0347556153,1.4346117454,2.7098221858,1.3058645375,2.1825717153,1.2506871627,1.8821615634,1.2874720792,1.4039576483,1.3487802735,0.6130819425,1.6185363282,0.4352881792,1.6430596059,0.3862416238,1.7104986195,0.4720730957,1.7472835361,0.7479599698,1.7718068138,1.2445563433,1.8269841886,1.9925163131,1.9066848411,2.207094993,1.8821615634,2.6178598944,1.8147225498,3.0838021707,1.8085917303,3.0224939765,1.5388356756,2.7036913664,1.5020507591,2.1335251599,1.5633589533
126,F2-5-8A,5,8A,864.333,2768.868,786.092,3.203473661,0.9094781757,19,,4.1303525377,1.6313157082,3.824914703,1.4855385598,3.4292338717,1.3675284873,2.8044746643,1.2842272596,2.3116090673,1.3189361045,1.8256852394,1.4091791011,1.200926032,1.6868498599,1.0482071146,1.7076751669,0.9301970421,1.7701510876,1.0273818077,1.8742776222,1.3189361045,1.915928236,1.7770928566,2.0755889223,2.5545709813,2.2213660707,2.860008816,2.1727736879,3.1446213439,2.0617053844,3.8943323927,1.9506370808,3.8457400099,1.679908091,3.4292338717,1.6590827841,2.6517557469,1.7632093186
127,F2-5-9A,5,9A,870.745,3822.118,780.577,4.389480273,0.8964472951,20,,4.5409390809,1.5435058484,4.1757345721,1.2816611063,3.78985811,1.1645200374,2.9974332325,1.0542696197,2.5219783059,1.0611602708,1.7915692884,1.1645200374,0.6752838087,1.453927384,0.2894073466,1.5021619418,0.1722662777,1.5848497551,0.3720951599,1.6675375684,0.5994866465,1.6813188706,1.4952712907,1.8880384039,2.652900677,2.0120701239,3.0387771391,1.9845075194,3.6727170412,1.8398038461,4.2790943388,1.7846786373,4.1757345721,1.3781302218,3.78985811,1.3505676174,3.031886488,1.3850208729
128,F2-6-1,6,1,888.081,3084.053,738,3.47271589,0.8310052799,25,,3.938829904,1.5539123121,3.6280474416,1.3377158165,3.2294351529,1.2161052877,2.6416509305,1.0809824779,2.2903316252,1.0742263375,1.7025474028,1.1688123043,0.7499315941,1.4998631882,0.5540035199,1.5336438906,0.4729298341,1.607961436,0.5877842224,1.6484982789,0.7431754536,1.6417421384,1.4998631882,1.7971333696,2.2768193442,1.9457684603,2.7159684758,1.8984754769,3.0537755002,1.8241579315,3.6618281441,1.8106456506,3.6010228797,1.4525702047,3.2091667314,1.4052772213,2.5200404017,1.4187895023
