"","population","individual","species","y.1","x.2","y.2","x.3","y.3","x.4","y.4","x.5","y.5","x.6","y.6","x.7","y.7","x.8","y.8","x.9","y.9","x.10","y.10","x.11","y.11","x.12","y.12","x.13","y.13","x.14","y.14","x.15","y.15","x.16","y.16","x.17","y.17","x.18","y.18","x.19","y.19","notes"
"151","BR","20","C",2.90195394814424,6.48068867571434,3.08653052435129,5.98848447249553,3.16856455822109,4.91178777795438,3.32237837172697,4.27602401546342,3.31212411749325,3.3326326259607,3.18138237601325,2.00470670269328,2.84299198630032,1.57402802487682,2.80966566004071,1.42021421137094,2.68148748211914,1.58940940622741,2.5635635584313,1.97907106710897,2.49434734235366,2.90964463881953,2.19953753313406,4.47598197302106,2.01239739336857,5.01689388385006,2.03803302895289,5.91414112930102,2.25849949497798,6.66782881547982,2.50460159658738,6.46530729436375,2.94297096507914,5.98335734537866,2.96860660066345,4.91691490507124,2.74814013463836,""
"152","BR","21","C",2.27680047997416,6.21248599434389,2.53063296591722,5.78943185110545,2.64088343960966,4.75615415580187,2.86907628050797,4.19720989382623,2.83318077744532,3.41007279095228,2.77420959384238,2.27680047997416,2.59729604303358,1.74349586304327,2.53832485943065,1.55632645421657,2.46140592429638,1.69990846646719,2.33577166357709,2.19988154483989,2.20757343835332,3.0536817248302,1.88707787529389,4.41001894769769,1.71785621799852,4.83307309093613,1.70760035998062,5.58431469074742,1.78451929511488,6.32273646803634,1.9383571653834,6.18684634929914,2.34346355709052,5.72020480948462,2.36910320213527,4.73051451075711,2.31782391204576,""
"153","BR","22","C",2.49226804123711,6.87371134020619,2.76288659793814,6.44845360824742,2.89948453608247,5.35051546391753,3.08762886597938,4.67783505154639,3.02835051546392,3.80154639175258,2.93298969072165,2.5,2.61082474226804,2.06701030927835,2.57731958762887,1.85309278350515,2.5,2.03350515463918,2.3479381443299,2.45876288659794,2.28865979381443,3.33505154639175,1.99742268041237,4.92525773195876,1.87113402061856,5.39432989690722,1.90463917525773,6.25257731958763,2.04896907216495,7.01030927835052,2.21134020618557,6.85567010309278,2.62886597938144,6.43041237113402,2.66237113402062,5.39432989690722,2.55154639175258,""
"154","BR","23","C",2.33160291322815,6.48461116567391,2.5764977487532,6.053494215635,2.72700603308631,5.01779314039362,3.04843050471295,4.35198530630987,3.13261310442469,3.34944707337917,3.147919031645,2.02038239308172,3.02292062601242,1.5739595158225,3.16577594673537,1.3800844376985,3.17342891034553,1.48212395250061,2.94639098991084,1.88518003596893,2.67598627568526,2.69384319077563,2.17089067741483,4.44637185750182,1.72446780015561,4.95146745577225,1.73467175163582,5.80859938010995,1.89283299957909,6.60960957130649,2.01272942947156,6.46675425058354,2.41578551293989,6.01267840971416,2.44129539164041,4.97697733447277,2.39792859784952,""
"155","BR","24","C",2.38433415545859,6.21208780502813,2.61507617050297,5.81469877911836,2.74839377919527,4.75584931008138,2.96118919306954,4.03542146310948,2.96888059357101,3.10476200243048,2.90991318972634,1.68185290965681,2.62276757100445,1.31010188541864,2.62276757100445,1.07423227003994,2.57149156766125,1.25113448157397,2.39458935612723,1.69979951082693,2.29203734944084,2.74839377919527,1.89721212369823,4.20463227414202,1.74338411366864,4.72764750824262,1.76389451500592,5.43269255421155,1.84337232018788,6.36335201489055,2.00489173071894,6.20183260435949,2.37664275495711,5.76342277577517,2.44586535947042,4.67893530506658,2.36895135445563,""
"156","BR","25","C",2.30949842103105,6.39533691506377,2.60427346922036,5.9467661895583,2.70680392076447,4.89070253865398,2.90930156256408,4.23707091006029,2.9272443915843,3.25790509781405,2.81702415617438,1.8865603084116,2.33513103391707,1.4200467538859,2.33513103391707,1.16628388631424,2.2659229791248,1.34314891522782,2.11469056309724,1.81735225361932,2.05573555345938,2.79908132715416,1.72507484722963,4.38317680351064,1.54820981831604,4.95734733215765,1.63279744083993,5.80322355739655,1.80966246975352,6.57476520526596,1.96089488578108,6.40558996021818,2.35051060164869,5.92113357667227,2.38383299840052,4.9060821063856,2.2659229791248,""
"157","BR","26","C",2.39795918367347,6.72704081632653,2.65051020408163,6.33928571428571,2.78571428571429,5.13520408163265,3.08928571428571,4.53061224489796,3.13265306122449,3.57908163265306,3.13265306122449,2.15561224489796,2.77040816326531,1.65816326530612,2.65051020408163,1.52295918367347,2.50765306122449,1.69132653061224,2.41581632653061,2.10459183673469,2.4234693877551,3.0969387755102,2.07142857142857,4.58928571428571,1.77551020408163,5.17857142857143,1.74234693877551,6.07908163265306,1.91836734693878,6.8469387755102,2.08673469387755,6.71938775510204,2.48214285714286,6.30612244897959,2.47448979591837,5.21173469387755,2.4234693877551,""
"158","BR","27","C",2.69943242702816,6.23715013766336,2.95322521931286,5.8551791674571,3.09678477858502,4.95793192200614,3.30699699037638,4.40932932050184,3.31725124461011,3.68127726990735,3.27367066411678,2.51229228726268,3.0711491430007,2.07135935521249,3.05320419809168,1.86114714342113,2.99424223624776,2.00470670269328,2.87631831255992,2.39436836357484,2.74044944396306,3.24803502853246,2.38411410934111,4.49392691793008,2.15595695264073,4.96562261268144,2.22517316871837,5.65265764634103,2.29182582123759,6.3627647520265,2.42000399915915,6.23715013766336,2.79941140580698,5.8141621505222,2.8250470413913,4.92460559574654,2.76608507954738,""
"159","BR","28","C",2.12603660390778,6.24410508032553,2.39662308076877,5.81889775954397,2.54351288249331,5.00971534302634,2.79863727496225,4.42215613612819,2.85790859846513,3.49443107260479,2.94295006262144,2.25231029310958,2.66205552949908,1.86318116924282,2.61824629038825,1.64155795962334,2.53320482623194,1.83741102858939,2.4223932214222,2.21880911026012,2.35539085572329,2.96872020327487,2.05645722414353,4.41442509393216,1.66732810027677,5.03548548367977,1.63124990336197,5.63850677496998,1.72659942377965,6.3446086288739,1.82710297232802,6.22606598186813,2.22654015245615,5.82662880174,2.22654015245615,4.96848311798086,2.20334702586807,""
"160","BR","29","C",2.57894493978189,6.49863362062336,2.86862762188463,6.16793392158572,3.02756856250737,5.1014914812783,3.24034433785717,4.56827026112458,3.23265364718187,3.78125624868617,3.24803502853246,2.42000399915915,2.96860660066345,2.03034233827759,2.91733532949482,1.8098758722525,2.79172071513169,2.01239739336857,2.67379679144385,2.51229228726268,2.5302372321717,3.40953953271363,2.22517316871837,4.68619418481242,2.10724924503053,5.06816515501869,2.09699499079681,5.89875974795043,2.16621120687445,6.58323121805159,2.276444439887,6.51657856553238,2.74044944396306,6.09359057839121,2.74814013463836,5.1348178075379,2.68917817279444,""
"161","BR","3","C",2.65113929762756,6.34837611308109,2.90240781906615,5.98429315344558,3.03060604428992,5.06126593183444,3.09726912140628,4.42027480571559,3.06137361834363,3.61006202230136,3.00496639924517,2.29218426700101,2.67165101366337,1.94348509439235,2.65626722663651,1.76913550808803,2.5639645044754,1.88194994628494,2.43063835024268,2.2511608349294,2.36397527312632,3.33315385581802,2.06142746159822,4.54847303093936,1.96912473943711,5.04588214480759,2.01527610051766,5.83045528317706,2.14860225475039,6.54836534443017,2.27680047997416,6.38427161614375,2.68703480069022,5.97403729542768,2.67165101366337,5.03562628678969,2.54858071744855,""
"162","BR","30","C",2.54601675294407,6.32273646803634,2.77420959384238,5.8996823247979,2.91009971257958,4.88178841652116,3.13829255347789,4.28182072247392,3.15624030500922,3.38443314590753,3.1895718435674,2.08193917763402,3.01265829275859,1.69990846646719,3.01265829275859,1.50504716412706,2.92804746411091,1.67426882142244,2.79215734537371,2.04604367457137,2.68190687168127,2.98701864771384,2.23321308339807,4.32540811905,1.99732834898634,4.87409652300774,1.98707249096843,5.64584983885483,2.04604367457137,6.40734729668402,2.15629414826381,6.33042836154976,2.57934829150225,5.88173457326657,2.60498793654701,4.82281723291823,2.57934829150225,""
"163","BR","31","C",2.82548888393189,6.5765689539794,3.07932136987496,6.15351481074096,3.24854302717033,5.23048758912982,3.39212503942095,4.6279559305781,3.42802054248361,3.79210350211912,3.39212503942095,2.59729604303358,3.13829255347789,2.13065450321906,3.12290876645104,1.9383571653834,3.0639375828481,2.09732296466088,2.95368710915566,2.48704556934114,2.81779699041846,3.45109622302389,2.48704556934114,4.79717758787347,2.29218426700101,5.25612723417457,2.28449237348758,5.94839765038293,2.33577166357709,6.7022032146987,2.43576627925163,6.60220859902415,2.90240781906615,6.14325895272306,2.917791606093,5.15356865399555,2.90240781906615,""
"164","BR","32","C",2.64254704805048,6.01970176969029,2.90272059911337,5.59883279002974,3.04811170117792,4.62190661299949,3.28277804135229,4.04034220474128,3.24196650393066,3.20625640868674,3.17309703453166,1.94364946970509,2.82874968753667,1.56614274855502,2.73437300724915,1.42075164649046,2.60938767389541,1.59930212271009,2.55072108885182,1.98701172821557,2.50735883034134,2.8797641093137,2.22933023165649,4.18318258571698,2.15535932007979,4.71373257219816,2.16301148334634,5.33865923896686,2.22933023165649,6.12938277651092,2.33135907521056,6.00184672206833,2.74457589160456,5.57332557914122,2.75988021813767,4.57089219122246,2.71141651744948,""
"165","BR","33","C",2.50712861085181,6.48333766916104,2.78513168163802,6.00129564733908,2.91265602603537,5.04996403813488,3.1319978983988,4.40214036859637,3.13964935906265,3.31563295433098,3.19065909682158,1.91031467907223,2.92030748669921,1.48948434256099,2.97896868512199,1.26249100953372,2.94581235557868,1.4461260654659,2.73412194387909,1.82614861176999,2.60149662570585,2.85399482761259,2.1041516825562,4.46080156701914,1.79299228222668,5.02445916925541,1.82614861176999,5.8176605914069,1.99448074637448,6.66697272509322,2.17046434164282,6.48333766916104,2.60149662570585,6.03700246377033,2.60149662570585,5.00915624792773,2.52498201906744,""
"166","BR","34","C",2.37539429751621,6.9006869937553,2.64701435742637,6.51375653105309,2.86738534942896,5.52208706704147,3.23894109175889,4.90453579875516,3.29787751985261,3.78986857176535,3.22100391799124,2.50351696728516,2.79819910775373,1.91927759313877,2.47020507314523,1.84240399127741,2.29852069565485,2.06277498327999,2.27545861509644,2.48557979351751,2.34976976356243,3.34912658776019,2.15502330551363,4.96347222684887,1.98590138141863,5.45546327876162,1.96027684746484,6.24213647114293,1.97821402123249,6.9852479558028,2.01152591537241,6.91093680733682,2.48557979351751,6.47788218351779,2.51889168765743,5.48108781271541,2.5957652895188,""
"167","BR","35","C",2.51931775952433,6.80959032253931,2.72434870638287,6.43028307085101,2.79867242461909,5.43844586542281,2.97807450312031,4.88998808257621,2.98576316362751,3.97503748221997,2.96782295577739,2.73972602739726,2.952445634763,2.39373630457347,3.13697348693568,2.23996309442957,3.18054256314312,2.25790330227969,3.02676935299922,2.65515076181811,2.65515076181811,3.47527454925228,2.14001050783603,4.95662314030524,1.90166203211297,5.51533247049477,1.88628471109858,6.29445006855722,2.03749503440676,6.92748311698297,2.21433422607225,6.84290785140382,2.56288683573177,6.41234286300088,2.57057549623896,5.49739226264464,2.4603713623025,""
"168","BR","36","C",2.4587312019175,6.13394157291788,2.72161441218541,5.71642118013943,2.86594244919524,4.67004291181815,3.08758907746034,4.06695790002706,3.12109380033762,3.26542183734746,3.05408435458306,2.00770608626177,2.78089199881445,1.59791755260886,2.72161441218541,1.41235293359622,2.64429582093014,1.5824538343578,2.50769964304584,1.93811935413203,2.4484220564168,2.95099289957604,2.13399311864538,4.1262354866561,1.97162407700932,4.61076532518911,1.93811935413203,5.4870426927488,2.00770608626177,6.20095101867244,2.1004883957681,6.13394157291788,2.51800878854654,5.69064831638768,2.55924537054935,4.62622904344016,2.55151351142382,""
"169","BR","37","C",6.86849607712917,3.07062177565775,6.37103514801356,2.911535285636,6.11599172750252,2.57316084654214,4.97460929115605,2.57316084654214,4.25998267724886,2.57316084654214,3.13122615280889,2.75497397799556,2.00246962836891,2.65649186512496,1.46713096353384,2.72972215418259,1.19946163111631,2.89890937372952,1.37117403304454,3.13122615280889,1.86863496216014,3.49485241571572,2.65649186512496,3.90645714386722,4.35593960773817,3.95696079149317,4.96450856163086,3.79787430147142,5.79024320031514,3.66403963526266,6.59072601518645,3.23980899520468,6.38366105992005,3.17920461805354,5.9341785960491,3.26506081901765,4.95188264972438,""
"170","BR","38","C",2.41323452506983,6.49991709289422,2.760168875397,6.03563730054464,2.95914592926111,4.95912041938241,3.26526447366743,4.28055764594839,3.2397545949669,3.35199806124922,3.147919031645,2.17854364102499,2.86731036593921,1.57651050369255,2.82139258427826,1.45916506167013,2.72445504521626,1.59181643091287,2.58670170023342,2.14793178658435,2.50507008839173,3.12751112868458,2.18364561676509,4.40300506371092,1.99487251438119,4.90810066198135,1.96936263568067,5.77033456205916,1.98466856290098,6.63767043787707,2.03568832030204,6.51522302011454,2.50507008839173,6.05094322776495,2.5713957730131,4.82136707439956,2.69894516651573,""
"171","BR","39","C",2.52820512820513,6.69230769230769,2.81538461538462,6.25128205128205,3,5.30769230769231,3.22564102564103,4.73846153846154,3.23076923076923,3.86666666666667,3.22564102564103,2.61538461538462,2.84102564102564,2.12820512820513,2.71282051282051,1.97948717948718,2.61025641025641,2.14358974358974,2.52307692307692,2.59487179487179,2.51794871794872,3.60512820512821,2.23076923076923,4.81025641025641,2.06153846153846,5.28205128205128,2.08717948717949,6.05128205128205,2.11282051282051,6.83076923076923,2.18974358974359,6.7025641025641,2.61025641025641,6.23076923076923,2.64615384615385,5.27692307692308,2.62051282051282,""
"172","BR","4","C",2.80497716789609,6.67143564064499,3.04598983131678,6.28171303596473,3.1793159855495,5.33304616930883,3.42545657797913,4.79974155237795,3.42032864897018,4.01004048499953,3.37930521689858,2.8767681740214,3.16393219852264,2.38961491817107,3.11265290843314,2.23577704790255,3.04086190230782,2.38961491817107,2.92291953510196,2.78446545186028,2.85112852897664,3.68698095743563,2.54858071744855,4.89717220354801,2.34859148609947,5.33304616930883,2.36910320213527,5.94839765038293,2.37935906015317,6.7227149307345,2.48704556934114,6.65605185361814,2.86138438699455,6.24068960389312,2.8972798900572,5.35355788534464,2.92291953510196,""
"173","BR","40","C",2.44099434622633,6.04607633235471,2.67688875783644,5.64095332111127,2.85637363623543,4.55378777195164,3.07688362969706,3.92815476724657,3.0666273509314,2.9948333995718,3.02047409648594,1.73331111139601,2.70765759413341,1.35895693644953,2.73073422135614,1.1179343854566,2.73073422135614,1.28716298508993,2.54612120357431,1.63074832373944,2.44868655530057,2.63586364277381,2.02305098652581,4.10251150626274,1.77690029615005,4.60506916577993,1.81792541121268,5.48198100024359,1.99228215022884,6.24607376828502,2.13074191356521,6.03582005358906,2.55124934295714,5.59480006666581,2.55124934295714,4.54865963256881,2.45894283406623,""
"174","BR","41","C",2.73465899669647,6.86725934618181,3.02036963814237,6.4795091899338,3.1428170559049,5.4285021874721,3.40811979439038,4.7652453412584,3.41832374587059,3.84688970803944,3.36730398846953,2.44894835525057,3.12240915294448,1.97956658716088,3.20404076478616,1.75507965459624,3.19383681330595,1.88773102383898,3.02036963814237,2.30609303452762,2.857106414459,3.1428170559049,2.3775206948891,4.93871251642198,1.9999744901213,5.44891009043252,2.0918100534432,6.21420645144832,2.26527722860678,7.02031861838497,2.38772464636931,6.86725934618181,2.7652708511371,6.40808152957233,2.78567875409752,5.40809428451168,2.69384319077563,""
"175","BR","42","C",2.17501649662454,5.81188772143546,2.55063194761687,5.42612050149739,2.70290848180295,4.51246129638089,3.07852393279529,3.964265773311,3.13435866199685,3.08613775950459,3.22064869803563,1.83747017917872,3.0429927414852,1.4263235368763,3.00238566570225,1.25374346479874,2.90086797624486,1.42124765240343,2.79935028678747,1.77655956550429,2.68768082838435,2.57347342774478,2.28161007055479,3.92873458200091,1.90091873508959,4.45662656717933,1.86031165930663,5.06065681945079,1.86031165930663,5.86772245063702,1.87046342825237,5.83726714379981,2.31714126186488,5.38551342571443,2.33744479975636,4.43632302928785,2.45926602710522,""
"176","BR","43","C",2.55124934295714,7.03067909385777,2.83329700901271,6.64606864014564,2.99739746926321,5.63069704234561,3.29482955346726,5.00506403764054,3.35123908667838,3.86661709465263,3.37175164420969,2.42560992807785,3.07431956000564,1.91792412917783,3.06919142062281,1.71792669324752,3.00252560864604,1.85125831720106,2.84868142716119,2.32817527980411,2.73073422135614,3.23072781118191,2.31022679196421,5.08198612838297,2.01279470776016,5.58454378790015,2.02305098652581,6.4050460891527,2.17176702862784,7.08708862706888,2.23330470122178,7.05119165138909,2.66406840937937,6.6204279432315,2.71022166382482,5.58454378790015,2.72047794259048,""
"177","BR","44","C",2.22808515438912,7.32781055379069,2.57678432699778,6.88680865902092,2.78702941636476,5.81507149615021,3.0434258668123,5.1176731509329,3.05880965383915,4.08183149112484,3.0229141507765,2.63062758159176,2.70498255222155,2.20500947384884,2.61267983006043,2.01527610051766,2.48960953384561,2.19475361583094,2.35628337961289,2.61011586555596,2.27936444447863,3.68185302842667,1.93066527186998,5.27151102120142,1.74605982754775,5.76892013506965,1.73580396952985,6.62015635055548,1.78708325961935,7.37396191487125,1.82810669169096,7.34319434081755,2.38192302465765,6.87142487199407,2.46396988880086,5.70225705795329,2.44858610177401,""
"178","BR","45","C",2.4075626697024,6.45606262226906,2.70498255222155,6.04070037254404,2.84856456447217,5.107417292915,3.0536817248302,4.55872888895726,3.0229141507765,3.71774853148933,2.94599521564223,2.50242935636799,2.55114468195302,2.06655539060717,2.46909781780981,1.88194994628494,2.34089959258604,2.10757882267878,2.24859687042493,2.52294107240379,2.24346894141597,3.42032864897018,2.00245627799529,4.72795054625264,1.87938598178047,5.13305693795975,1.89989769781627,5.7843039220965,1.99220041997739,6.51759777037647,2.07937521312955,6.44580676425116,2.47935367582771,6.00480486948139,2.48448160483666,5.08177764787024,2.39217888267555,""
"179","BR","46","C",2.67945282752785,6.61529980384867,2.92560351790362,6.21017679260522,3.06919142062281,5.13326752221125,3.25380443840464,4.58968474763144,3.23329188087332,3.67687593748798,3.0845758387713,2.63073550339098,2.72560608197331,2.01023063806874,2.64355585184805,1.85638645658389,2.54099306419148,2.05125575313137,2.43843027653492,2.5076601582031,2.35638004640966,3.45636594402636,2.13074191356521,4.79481032294458,2.02817912590864,5.20506147357085,2.08458865911975,5.89223215086986,2.17176702862784,6.71786259150524,2.33586748887835,6.63581236137998,2.74099050012179,6.21530493198805,2.72047794259048,5.24095844925065,2.6332995730824,""
"180","BR","47","C",2.86889238705178,6.28643800987576,3.05861359942161,5.89674038446747,3.19193120811391,4.80456151325741,3.31499361613758,4.17386667213611,3.28935561446599,3.36883341964794,3.21756920978551,2.08180573573373,3.09450680176184,1.67159770898817,3.21756920978551,1.48700409695267,3.21244160945119,1.56391810196746,3.01246519641273,1.98438132938166,2.75608517969675,2.91760459022782,2.20230434359024,4.40973628751481,2.07411433523225,4.84045471559765,2.11000753757249,5.66087076908877,2.27409074827072,6.47103162191126,2.49457756264646,6.30182081087872,2.8740199873861,5.8762299831302,2.85350958604882,4.79430631258877,2.7150643770222,""
"181","BR","48","C",1.99739694076107,7.20609270499092,2.48708135204443,6.74218115745931,2.70872798030953,5.65456630713522,3.09016636383552,4.94323526758676,3.10047550933622,3.82984755351091,3.09016636383552,2.40203090166364,2.81181943531656,1.79894588987255,2.7757374260641,1.54637182510535,2.61594567080321,1.81956418087396,2.47677220654373,2.25254829190345,2.43038105179057,3.39686344248141,2.02316980451283,4.96385355858816,1.80667774899808,5.54116570662749,1.71389543949176,6.40197935593613,1.6675042847386,7.29372044174688,1.6778134302393,7.19062898673986,2.22935271452687,6.7112537209572,2.31698045128284,5.55662942487855,2.40976276078917,""
"182","BR","49","C",2.18205128205128,7.10769230769231,2.53589743589744,6.69230769230769,2.75128205128205,5.73333333333333,3.05897435897436,5.02564102564103,3.16153846153846,3.77435897435897,3.21794871794872,2.36410256410256,2.99230769230769,1.76923076923077,2.99230769230769,1.53846153846154,2.93589743589744,1.70769230769231,2.77179487179487,2.26666666666667,2.5974358974359,3.15897435897436,2.12564102564103,5.01538461538462,1.71025641025641,5.63589743589744,1.68974358974359,6.42051282051282,1.77179487179487,7.32307692307692,1.86410256410256,7.12820512820513,2.35641025641026,6.67179487179487,2.38205128205128,5.57435897435897,2.33589743589744,""
"183","BR","5","C",2.69472669420365,6.20992202983942,2.92548349960643,5.84071114119496,3.08444929888391,4.95870735165542,3.25367095617928,4.43053066373349,3.23315924014348,3.64082959635507,3.22290338212558,2.46653385330533,2.93573935762433,2.04604367457137,2.86394835149902,1.9383571653834,2.76651770032896,2.09219503565193,2.6998546232126,2.47678971132324,2.68447083618574,3.34340971383592,2.42294645672925,4.51770545688565,2.30500408952338,4.94332356462857,2.26910858646073,5.60995433579218,2.29474823150548,6.30735268100948,2.3767950956487,6.20992202983942,2.78190148735581,5.82019942515916,2.77677355834686,4.90742806156592,2.76651770032896,""
"184","BR","50","C",2.82156863755598,6.60169757937755,2.94010028808345,6.18941357754289,3.03286418849625,5.17931777304796,3.18747068918424,4.6278879205941,3.19262423920718,3.79816636690184,3.16170293906958,2.57677501146665,2.89371833787705,2.06657355919625,2.84218283764771,1.88619930839359,2.73395828716611,2.08718775928799,2.60511953659278,2.47885756103092,2.50720208615705,3.42711076525064,2.19798908478105,4.7979550713509,2.02792193402425,5.19477842311676,2.03822903407012,5.94719672646503,2.11037873439119,6.61200467942342,2.26498523507918,6.62231177946929,2.78034023737251,6.21518132765756,2.76487958730371,5.22569972325436,2.63604083673038,""
"185","BR","51","C",7.22375065473981,2.41808760037225,6.73301363384407,2.28332562054078,6.36686787732083,2.09008202682018,5.18197952634978,2.09008202682018,4.53359641583987,2.18670382368048,3.68942703274462,2.67489816571147,2.40791688491327,2.83508693419039,1.95532004698871,3.01815981245201,1.80784467283351,3.07918410520588,2.06465523817273,3.01815981245201,2.41808760037225,3.27497037779123,3.45804325605285,3.38430556897525,4.74209608274894,3.34870806486882,5.21757703045621,3.23683019482005,6.00072212079759,3.04104392223471,6.90591579664672,2.60116047863387,6.7457270281678,2.61387387295759,6.34144108867338,2.65201405592876,5.26588792888636,""
"186","BR","52","C",7.36080333483132,2.86683919356588,6.95273072890032,2.76869514910147,6.64021942942152,2.46909753968377,5.53739029820293,2.45618384962266,4.91495043725755,2.54399694203819,3.99549570490669,3.00372430821362,2.69379574674704,3.14060942286136,2.27022671274271,3.2774945375091,2.08426957586276,3.34981120185131,2.33221242503603,3.34981120185131,2.71704038885704,3.62358143114679,3.73463916567231,3.72430821362343,5.08799388407639,3.71139452356232,5.56063494031292,3.66232250133011,5.99453492636614,3.45053798432795,7.07670215348695,3.06571002050694,6.95273072890032,3.05279633044583,6.5653200270671,3.12769573280026,5.63553434266735,""
"187","BR","53","C",7.20325955245745,2.79294245918454,6.73044875686932,2.61983686735719,6.31964593447307,2.33304999134472,5.30168170790627,2.32013166359641,4.75652827692761,2.35888664684134,3.89875131443985,2.57074722191362,2.70509783049604,2.61983686735719,2.11085475407379,2.73093448599266,1.9610021521934,2.85495043237643,2.11085475407379,2.96604805101189,2.544910566417,3.31484290021625,3.47761382984495,3.54995646523549,4.80561792237118,3.5628747929838,5.31460003565458,3.46469550209664,5.99668774076533,3.41302219110341,6.84154637550478,2.95571338881324,6.7046121013727,2.89370541562136,6.2705562890295,2.96604805101189,5.35077135334985,""
"188","BR","54","C",7.24593089443402,2.77170958842292,6.80235479933951,2.59992000246146,6.45621160374553,2.24608473585428,5.43060213531891,2.15377988369589,4.79985231223655,2.10762745761669,3.79475503317847,2.37684994307867,2.46402674789494,2.34095361168374,1.89737751658923,2.38967006143401,1.69994769391711,2.5512035527112,1.84866106683897,2.73581325702799,2.36402982472334,3.1409289970565,3.15374911541183,3.53578864240075,4.75626390982842,3.57424899746674,5.34855337784478,3.42553562454489,6.11263243182261,3.33835881972862,6.9638882906167,2.92042296134478,6.77671456262884,2.87170651159451,6.38441894095566,2.82042603817318,5.41008994595038,""
"189","BR","55","C",2.19227958615915,6.84606607607595,2.48714760067179,6.46658376174664,2.64868399123088,5.41531518826682,2.93585979666927,4.79737439263599,2.96150049358342,3.76661837668748,2.85893770592685,2.58971038832835,2.53842899450007,2.09740900757683,2.47945539159754,1.86151459596672,2.40253330085512,2.06407610158844,2.27689388597582,2.47945539159754,2.19997179523339,3.27431699593595,1.88715529288086,4.87429648337842,1.78459250522429,5.42557146703247,1.76664401738439,6.17940795630825,1.82818168997833,6.91529595774413,1.912795989795,6.83068165792746,2.32561121011269,6.47427597082089,2.34355969795259,5.36659786412995,2.37689260394098,""
"190","BR","56","C",2.71780237474392,7.0765420323521,2.96394296717356,6.63554013758233,3.12803669545999,5.71251291597119,3.35366557185382,5.107417292915,3.34340971383592,4.27669279346497,3.30238628176432,3.02547811528097,3.05624568933468,2.5844762205112,3.11778083744209,2.43063835024268,3.03573397329887,2.5639645044754,2.91266367708405,2.93317539311986,2.72805823276183,3.89722604680261,2.31782391204576,5.27151102120142,2.21526533186675,5.7637922060607,2.21526533186675,6.28684096497368,2.25628876393835,7.13807718045951,2.37935906015317,7.0560303163163,2.79984923888714,6.62528427956443,2.77933752285133,5.71251291597119,2.72805823276183,""
"191","BR","57","C",2.53320482623194,7.00947825773233,2.77286713430882,6.58427093695077,2.95068110481747,5.4168835653505,3.16457327224092,4.67728052859712,3.13880313158749,3.53824031171562,2.9944903439283,2.04099513975147,2.61824629038825,1.53847739700963,2.54351288249331,1.33489328584755,2.43270127768357,1.56424753766306,2.28838849002438,1.98172381624859,2.27034939156698,3.00995242832035,1.87091221143885,4.8989037382166,1.77556269102117,5.47873190291873,1.8013328316746,6.30337640382841,1.98945485844462,7.13575194693413,2.15953778675724,7.00947825773233,2.56928302314674,6.55076975410132,2.61051524819222,5.40142148095844,2.49970364338249,""
"192","BR","58","C",2.40813254932973,6.60960957130649,2.67598627568526,6.19634953635796,2.88006530528947,5.23717809721815,3.16577594673537,4.57902322674456,3.19893878904606,3.70403438731649,3.1912858254359,2.54333490644252,2.86986135380926,2.01272942947156,2.72700603308631,1.9030369510593,2.58415071236336,2.11987092001378,2.50762107626178,2.43364242803025,2.53313095496231,3.3851609035599,2.25507327712657,4.68871570515682,2.04589227178225,5.21932118212778,2.01272942947156,5.9029859313019,2.02038239308172,6.66062932870754,2.04589227178225,6.60195660769633,2.52547799135215,6.14788076682695,2.60966059106389,5.23717809721815,2.6683333120751,""
"193","BR","59","C",2.03835178105794,6.51759777037647,2.31525994754129,6.10223552065145,2.46909781780981,5.24074344714772,2.70498255222155,4.66128746913628,2.74600598429315,3.88184225977576,2.7306221972663,2.70754651672602,2.77164562933791,2.44089420826058,3.0229141507765,2.2716725509652,3.10496101491971,2.32807977006366,2.88958799654378,2.5639645044754,2.49473746285456,3.38443314590753,1.91528148484312,4.71256675922579,1.58196609926132,5.24074344714772,1.59734988628817,5.86122285723076,1.63324538935083,6.57400498947493,1.69990846646719,6.49708605434066,2.12552657421011,6.05608415957089,2.12039864520116,5.1279290089508,2.15629414826381,""
"194","BR","6","C",2.55805206782316,6.9966459377721,2.86203005775582,6.56901588413802,3.00113862941992,5.62101672909379,3.18146455565116,5.0542781037956,3.16600804768848,4.13203979535584,3.07326899991241,2.81308444920734,2.83626921115136,2.37515005693147,2.81566053386779,2.15875894545398,2.72292148609172,2.39060656489415,2.5992694223903,2.79762794124466,2.51683471325602,3.8126052974605,2.20255238468157,5.07488678107917,2.04798730505479,5.55919069724307,2.01707428912944,6.29079874080982,2.09435682894283,7.24395006517494,2.20770455400246,6.99149376845121,2.62503026899476,6.53295069889177,2.65079111559922,5.48706032675058,2.57866074510673,""
"195","BR","60","C",2.55656266026839,6.72644006381098,2.80397194997178,6.20069532319127,3.03591815906871,5.00230657619046,3.24466974725595,4.37605181162875,3.19054896513333,3.20085768553764,3.04364969937194,1.70093886671082,2.64934114390716,1.22931490821373,2.74211962754593,1.02829486032972,2.71892500663624,1.08241564245234,2.510173418449,1.6700127054979,2.27822720935207,2.63645524340177,1.9612340569196,4.50748799678368,1.8607240329776,5.03323273740339,1.86845557328083,5.89916525136526,1.99216021813252,6.82695008775298,2.14679102419714,6.68005082199159,2.60295190208777,6.19296378288804,2.66480422451362,5.02550119710016,2.49471033784254,""
