,population,individual,species,x.1,y.1,x.2,y.2,x.3,y.3,x.4,y.4,x.5,y.5,x.6,y.6,x.7,y.7,x.8,y.8,x.9,y.9,x.10,y.10,x.11,y.11,x.12,y.12,x.13,y.13,x.14,y.14,x.15,y.15,x.16,y.16,x.17,y.17,x.18,y.18,x.19,y.19
973,SH,12,C,2.466183575,3.321256039,2.881642512,3.099033816,3.287439614,2.934782609,4.190821256,2.669082126,4.833333333,2.615942029,5.828502415,2.654589372,7.176328502,3.007246377,7.586956522,3.070048309,7.731884058,3.166666667,7.586956522,3.243961353,7.18115942,3.268115942,6.355072464,3.620772947,4.72705314,3.871980676,4.176328502,3.847826087,3.56763285,3.746376812,2.785024155,3.6352657,2.896135266,3.301932367,3.311594203,3.292270531,4.287439614,3.301932367
974,SH,13,C,2.299760192,3.522781775,2.6882494,3.220623501,3.081534772,3.067146283,3.863309353,2.832134293,4.462829736,2.81294964,5.316546763,2.865707434,6.458033573,3.417266187,6.788968825,3.551558753,6.841726619,3.661870504,6.779376499,3.73381295,6.424460432,3.67146283,5.652278177,3.800959233,4.318944844,3.959232614,3.820143885,3.858513189,3.340527578,3.776978417,2.563549161,3.752997602,2.6882494,3.42206235,3.105515588,3.436450839,3.964028777,3.412470024
975,SH,14,C,2.86707358,3.253536742,3.210059636,3.016828055,3.553045692,2.886396738,4.359787542,2.630364894,4.958805442,2.601380157,5.722070187,2.683503578,6.702720459,3.055474371,6.949090725,3.181074899,7.074691252,3.277690689,6.949090725,3.306675426,6.668904932,3.287352268,6.021579137,3.499907007,4.765573862,3.664153851,4.330802805,3.620676745,3.818739116,3.562707271,3.142428583,3.485414639,3.210059636,3.16658253,3.57719964,3.147259372,4.37427991,3.152090162
976,SH,15,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
977,SH,16,C,2.654589372,3.350241546,3.007246377,3.118357488,3.427536232,2.925120773,4.345410628,2.630434783,5.036231884,2.538647343,6.060386473,2.557971014,7.210144928,2.934782609,7.606280193,3.050724638,7.751207729,3.171497585,7.577294686,3.258454106,7.248792271,3.263285024,6.572463768,3.582125604,4.871980676,3.876811594,4.345410628,3.88647343,3.678743961,3.746376812,2.949275362,3.640096618,3.016908213,3.234299517,3.422705314,3.200483092,4.350241546,3.200483092
978,SH,17,C,2.041008572,3.37430648,2.403317786,3.132767004,2.838088843,2.900889107,3.852554642,2.548241472,4.562680702,2.475779629,5.649608344,2.557903051,6.99739862,3.132767004,7.364538623,3.263198321,7.528785467,3.398460427,7.316230728,3.47575306,6.924936777,3.437106744,6.031240716,3.606184377,4.398433858,3.813908326,3.755938852,3.823569905,3.055474371,3.77526201,2.330855943,3.668984641,2.427471734,3.248705952,2.857412001,3.185905688,3.900862537,3.16658253
979,SH,18,C,2.405027779,3.016475519,2.901379474,2.76470292,3.249065444,2.647209041,4.136264126,2.436199624,4.706948684,2.395436442,5.550986349,2.448188796,6.733118647,2.774294257,7.07121328,2.774294257,7.239061679,2.870207628,7.092793789,2.944540491,6.733118647,3.081217045,5.836328628,3.46007486,4.558282959,3.57756874,4.061931264,3.534407723,3.472064032,3.450483523,2.711950566,3.344978815,2.870207628,2.93255132,3.28023729,2.910970811,4.27294068,3.038056028
980,SH,19,C,2.531323935,3.389481103,2.941225822,3.109021917,3.35112771,2.965196693,4.321947969,2.677546246,4.911631386,2.699120029,5.717052638,2.742267596,7.01147965,2.979579215,7.335086403,3.00834426,7.529250455,3.065874349,7.399807754,3.180934528,7.040244695,3.317568491,6.076615697,3.691514072,4.767806162,3.900060646,4.278800402,3.835339296,3.645969418,3.785000467,2.876504472,3.67713155,2.955608345,3.238464618,3.358318971,3.209699573,4.32913923,3.238464618
981,SH,2,C,2.951259212,3.141035155,3.379471596,2.960991312,3.817416079,2.849072166,4.751697643,2.673894373,5.325891521,2.712822771,6.099593442,2.766349319,7.243115148,3.082642557,7.505881838,3.111838856,7.646997282,3.218891952,7.510747888,3.291882699,7.291775646,3.330811098,6.308833584,3.671434584,5.126383479,3.78821978,4.737099494,3.759023481,3.963397573,3.666568535,3.2529543,3.491390741,3.379471596,3.126437005,3.807683979,3.136169105,4.698171095,3.228624051
982,SH,20,C,2.823378248,3.291928616,3.229133206,3.045577392,3.63971858,2.915156155,4.528515154,2.74609159,5.17579092,2.760582838,5.924505426,2.799226167,7.093466138,3.002103646,7.412273604,2.977951565,7.610320667,3.055238224,7.450916934,3.175998628,7.161091964,3.262946119,6.248143309,3.649379412,5.006726355,3.813613562,4.53334557,3.80395273,3.944034798,3.7653094,3.12286405,3.601075251,3.233963622,3.229133206,3.654209828,3.282267784,4.625123478,3.316080697
983,SH,21,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
984,SH,3,C,2.4804187,3.180829044,2.93447782,2.929647404,3.369215275,2.760582838,4.446398079,2.427284123,5.137147591,2.403132042,6.228821644,2.461097036,7.64413358,2.799226167,7.991923544,2.818547832,8.218953104,2.910325739,8.040227706,3.035916559,7.74557232,3.118033634,6.726354509,3.625227331,4.982574274,3.857087307,4.388433085,3.823274394,3.572092754,3.717005239,2.794395751,3.53827984,2.93447782,3.093881553,3.374045691,3.089051137,4.465719744,3.142185715
985,SH,4,C,2.983134737,3.402787936,3.395593881,3.167782145,3.832033208,2.999920865,4.843996921,2.678586416,5.501053929,2.573073612,6.551385935,2.53470532,8.071729523,2.9519605,8.369083789,3.028697085,8.517760922,3.139005926,8.32591946,3.234926657,7.985400865,3.249314766,7.222831052,3.594629398,5.525034112,3.997496469,4.863181067,3.96872025,4.100611255,3.844023299,3.304469187,3.690550129,3.400389918,3.326051351,3.832033208,3.316459278,4.911141433,3.374011717
986,SH,5,C,2.234299517,3.415458937,2.712560386,3.132850242,3.147342995,2.980676329,4.241545894,2.654589372,4.995169082,2.618357488,6.103864734,2.611111111,7.538647343,3.06763285,8.060386473,3.198067633,8.292270531,3.342995169,8.031400966,3.415458937,7.524154589,3.458937198,6.669082126,3.958937198,4.806763285,4.06763285,4.20531401,4.053140097,3.393719807,3.958937198,2.531400966,3.763285024,2.690821256,3.357487923,3.169082126,3.342995169,4.292270531,3.371980676
987,SH,6,C,2.734226868,2.908135291,3.111028451,2.748719237,3.458845296,2.640026473,4.386356884,2.386410023,4.958805442,2.299455812,5.842839925,2.31394818,6.980490857,2.66901121,7.248599675,2.683503578,7.400769545,2.748719237,7.241353491,2.835673448,6.958752304,2.87190437,6.197902954,3.176244109,4.821127941,3.516814771,4.357372147,3.495076218,3.748692668,3.400875822,2.995089502,3.197982662,3.089289898,2.92262766,3.437106744,2.900889107,4.400849253,2.97335095
988,SH,7,C,2.20531401,3.002415459,2.611111111,2.756038647,3.024154589,2.582125604,4.082125604,2.321256039,4.763285024,2.321256039,5.814009662,2.350241546,7.198067633,2.712560386,7.509661836,2.734299517,7.712560386,2.799516908,7.509661836,2.958937198,7.190821256,3.031400966,6.270531401,3.466183575,4.54589372,3.719806763,4.016908213,3.669082126,3.212560386,3.502415459,2.437198068,3.342995169,2.611111111,2.893719807,3.031400966,2.857487923,4.082125604,2.951690821
989,SH,8,C,2.408148576,3.328413979,2.900889107,3.082043714,3.328413979,2.937120028,4.3791107,2.726980684,5.060252022,2.726980684,6.212395323,2.835673448,7.538447046,3.255952137,7.90075626,3.263198321,8.10364942,3.342906348,7.915248629,3.444352928,7.49496994,3.538553323,6.574704537,3.900862537,4.828374125,4.168971356,4.321141226,4.031293855,3.538553323,3.835646879,2.734226868,3.668984641,2.893642923,3.255952137,3.328413979,3.277690689,4.364618331,3.458845296
990,SH,9,C,2.306701996,3.422614375,2.741473053,3.176244109,3.125520819,3.038566608,4.212448462,2.77045779,4.879097415,2.697995947,6.096456374,2.741473053,7.574677967,2.987843318,8.023941393,2.995089502,8.277557843,3.060305161,8.060172314,3.190736478,7.603662705,3.342906348,6.676151117,3.82115451,4.68345044,4.139986619,4.183463724,4.118248066,3.371891085,3.97332438,2.611041736,3.763185036,2.726980684,3.357398716,3.132767004,3.379137269,4.147232803,3.480583849
991,SK,1,C,2.088178995,1.720541848,2.264644826,2.102884481,2.382288713,2.446012485,2.597969172,3.504807468,2.627380144,4.053812275,2.617576487,4.798890226,2.372485056,5.936114468,2.352877741,6.298849786,2.323466769,6.485119274,2.166608253,6.406690016,2.029357052,5.994936411,1.686229048,5.122410915,1.529370532,3.85773913,1.558781503,3.524414783,1.60779979,2.769533174,1.745050991,2.024455223,2.117589967,2.122491796,2.127393624,2.573460029,2.147000939,3.53421844
992,SK,10,C,2.604570401,1.948260002,2.842289128,2.330677085,2.914638306,2.599402603,3.080007855,3.663969076,3.059336661,4.149742127,3.038665468,4.997261067,2.800946741,6.113505524,2.728597563,6.392566639,2.676919579,6.661292156,2.57356361,6.495922607,2.501214433,6.134176718,2.170475334,5.245315391,1.984434591,4.005043771,2.056783769,3.622626689,2.139468544,2.992155282,2.284166899,2.206649923,2.666583982,2.361683875,2.666583982,2.702758571,2.532221223,3.581284301
993,SK,11,C,2.82136278,1.906745176,2.976382713,2.299462339,3.048725349,2.609502205,3.162406633,3.529287141,3.203745282,3.99434694,3.193410619,4.697103969,2.986717375,5.678896878,2.976382713,5.937263433,2.904040078,6.112952691,2.790358794,5.999271406,2.707681496,5.720235527,2.39764163,4.965805186,2.221952373,3.922004304,2.221952373,3.549956465,2.314964332,2.826530111,2.500988252,2.154777068,2.842032105,2.299462339,2.82136278,2.681844841,2.749020145,3.508617816
994,SK,12,C,2.399716956,1.430600493,2.676607375,1.892084523,2.768904181,2.240761346,2.984263395,3.389343821,2.963752993,4.004655861,2.953497793,4.896858319,2.830435385,6.301820811,2.922732191,6.558200828,2.953497793,6.814580844,2.697117776,6.640242433,2.512524164,6.301820811,1.907467324,5.245535142,1.68185291,3.881593453,1.702363311,3.420109423,1.83568092,2.815052584,2.081805736,1.758766915,2.471503361,1.902339724,2.46124816,2.333058152,2.29716495,3.317557416
995,SK,13,C,2.492013762,1.492131697,2.727883378,1.912594925,2.840690585,2.281782149,3.117581003,3.420109423,3.138091405,4.035421463,3.138091405,4.958389523,2.830435385,6.240289607,2.809924983,6.640242433,2.779159381,6.927388052,2.563800167,6.732539239,2.45099296,6.240289607,2.040784933,5.266045543,1.897212124,3.943124657,1.907467324,3.420109423,1.979253729,2.702245376,2.174102542,1.861318921,2.553544966,1.953615727,2.533034565,2.404844557,2.471503361,3.461130226
996,SK,14,C,2.389670061,1.615334913,2.574279766,1.994810416,2.738377281,2.405054203,3.005035742,3.481944145,2.984523553,4.107565921,2.964011364,4.979333969,2.728121186,6.333138468,2.75888947,6.702357876,2.666584618,6.969016338,2.502487103,6.794662728,2.399926156,6.374162846,1.958914085,5.451114325,1.723023907,3.99474888,1.764048286,3.533224619,1.835840948,2.805041896,1.989682369,1.984554321,2.399926156,2.066603079,2.43069444,2.476846866,2.389670061,3.512712429
997,SK,15,C,2.470207642,0.790673157,2.759604353,1.204097031,2.945645096,1.658863291,3.235041807,3.116182444,3.19369942,3.881016609,3.224706211,5.100617035,2.96631629,6.950688868,2.955980693,7.374448338,2.842289128,7.632838258,2.697590772,7.446797515,2.645912788,7.054044836,1.974098994,5.772430829,1.767387058,3.777660641,1.736380267,3.178196025,1.819065042,2.175643133,2.025776978,1.111076659,2.552892417,1.245439418,2.614905998,1.772554856,2.511550029,3.002490879
998,SK,17,C,2.281616688,3.00947937,2.747252747,2.725196302,3.168775916,2.583054769,4.188273814,2.406603209,4.859770025,2.372293184,5.781239278,2.386997481,6.96738587,2.72029487,7.359500446,2.823224946,7.521247709,2.940859319,7.354599014,3.048690827,6.92327298,3.05359226,6.153748125,3.342776759,4.614698415,3.607454098,4.149062356,3.582946937,3.379537501,3.460411132,2.605111213,3.328072463,2.727647018,2.935957887,3.163874484,2.940859319,4.178470949,2.980070777
999,SK,18,C,2.291419553,3.029085099,2.693336993,2.788914921,3.100155866,2.612463362,4.026526551,2.367391752,4.619599847,2.352687455,5.531266236,2.386997481,6.727215692,2.67618198,7.124231701,2.749703463,7.305584692,2.837929243,7.109527404,2.940859319,6.707609964,3.014380802,5.805746439,3.318269598,4.477458313,3.514326886,3.953005068,3.475115429,3.306016018,3.41139681,2.61981551,3.342776759,2.712942722,2.916352158,3.119761594,2.901647862,4.065738009,2.882042133
1000,SK,19,C,2.318734793,3.211678832,2.810218978,2.909975669,3.248175182,2.739659367,4.182481752,2.520681265,4.717761557,2.481751825,5.627737226,2.510948905,6.810218978,2.871046229,7.296836983,3.00243309,7.428223844,3.138686131,7.262773723,3.211678832,6.873479319,3.240875912,5.905109489,3.513381995,4.639902676,3.678832117,4.148418491,3.688564477,3.457420925,3.649635036,2.673965937,3.523114355,2.819951338,3.080291971,3.262773723,3.085158151,4.226277372,3.138686131
1001,SK,2,C,2.14333694,1.635704507,2.379206555,2.056167734,2.492013762,2.404844557,2.738138579,3.512406229,2.768904181,4.117463068,2.809924983,5.019920727,2.60482097,6.28131041,2.635586572,6.568456028,2.625331371,6.845346446,2.399716956,6.59922163,2.286909749,6.322331212,1.825425719,5.348087149,1.548535301,4.045676664,1.487004097,3.471385426,1.620321706,2.784286982,1.763894515,1.984381329,2.225378545,2.097188537,2.215123344,2.527906965,2.14333694,3.553427032
1002,SK,20,C,2.434936597,3.069820165,2.965222489,2.816839739,3.432263275,2.675754502,4.536620133,2.447099117,5.212856271,2.471424158,6.283158071,2.554129297,7.630765339,2.904409887,8.054021051,2.889814862,8.29727146,2.957924977,8.088076108,3.133065271,7.538330183,3.322800591,6.599383603,3.643891131,4.993930902,3.775246352,4.444184977,3.750921311,3.651188643,3.643891131,2.780352178,3.454155812,2.955492473,2.987115026,3.432263275,2.972520001,4.575540198,3.089280198
1003,SK,21,C,2.459854015,3.474452555,2.96107056,3.104622871,3.413625304,2.851581509,4.440389294,2.564476886,5.082725061,2.520681265,6.143552311,2.569343066,7.510948905,3.138686131,7.96836983,3.270072993,8.163017032,3.401459854,7.919708029,3.498783455,7.462287105,3.474452555,6.474452555,3.635036496,4.936739659,3.815085158,4.459854015,3.854014599,3.593673966,3.810218978,2.800486618,3.766423358,2.96107056,3.279805353,3.423357664,3.240875912,4.498783455,3.206812652
1004,SK,22,C,2.281616688,2.960465048,2.806069934,2.705590574,3.247198831,2.558547608,4.217682407,2.342884591,4.800952838,2.347786023,5.658703473,2.396800345,6.92327298,2.627167658,7.349697582,2.60756193,7.516346276,2.695787709,7.359500446,2.862436404,6.962484438,2.994775073,5.996902295,3.377086785,4.658811305,3.563341208,4.183372381,3.582946937,3.506974738,3.509425454,2.634519807,3.323171031,2.815872798,2.906549294,3.271705992,2.906549294,4.256893864,3.004577938
1005,SK,23,C,1.933823529,3.034313725,2.424019608,2.740196078,2.865196078,2.593137255,3.904411765,2.421568627,4.541666667,2.426470588,5.414215686,2.450980392,6.74754902,2.759803922,7.125,2.784313725,7.306372549,2.852941176,7.129901961,2.995098039,6.801470588,3.073529412,5.767156863,3.485294118,4.301470588,3.666666667,3.835784314,3.62745098,3.120098039,3.509803922,2.281862745,3.362745098,2.409313725,2.926470588,2.860294118,2.931372549,3.914215686,3.058823529
1006,SK,24,C,2.75175117,3.196994728,3.218891952,2.956125262,3.613041987,2.788246543,4.656809672,2.561975227,5.240735649,2.554676152,6.240708886,2.569274302,7.554542336,2.824741917,7.926795147,2.744452095,8.116571089,2.780947469,7.970589595,2.948826187,7.649430307,3.116704906,6.773541341,3.583845688,5.10205323,3.853911452,4.642211522,3.824715154,3.824715154,3.627640136,3.065611383,3.510854941,3.196994728,3.116704906,3.642238286,3.102106756,4.664108746,3.182396578
1007,SK,25,C,2.840609689,3.073446549,3.215599579,2.860217004,3.612647698,2.713162145,4.649384453,2.382288713,5.303778575,2.360230484,6.340515329,2.37493597,7.730183745,2.757278603,8.149290093,2.808747803,8.362519638,2.87492249,8.163995579,3.014624606,7.774300203,3.073446549,6.862560078,3.448436439,5.149370973,3.67637147,4.553798795,3.669018727,3.847935472,3.521963869,3.112661178,3.411672725,3.237657808,2.99991912,3.620000441,2.970508148,4.656737196,3.058741063
1008,SK,26,C,3.215599579,2.919038947,3.664116899,2.74992586,4.127339704,2.646987459,5.119960001,2.573460029,5.730237665,2.632281973,6.51698116,2.683751173,7.722831002,2.882275233,8.14193735,2.904333462,8.355166895,2.963155405,8.171348321,3.095504778,7.840474889,3.191090436,6.980203965,3.632255013,5.524360863,3.771957129,5.039079829,3.705782442,4.311158278,3.55137484,3.495003811,3.294028837,3.649411413,2.92639169,4.112634218,2.970508148,5.090549029,3.161679465
1009,SK,27,C,2.614458564,3.115461786,3.096005351,2.845503739,3.577552137,2.750653615,4.555238037,2.619322673,5.131634949,2.641211163,5.970693744,2.684988144,7.240226181,2.991427008,7.736365295,3.071684806,7.926065544,3.173831094,7.765549948,3.312458199,7.284003162,3.363531343,6.328205752,3.735635678,4.868973065,3.859670457,4.394722442,3.772116495,3.767252386,3.63348939,2.935489755,3.458381468,3.096005351,3.020611662,3.56295981,3.071684806,4.526053384,3.210311911
1010,SK,28,C,2.469586375,3.635036496,2.856447689,3.343065693,3.250608273,3.153284672,4.279805353,2.839416058,4.834549878,2.824817518,5.717761557,2.868613139,6.834549878,3.204379562,7.330900243,3.372262774,7.469586375,3.489051095,7.316301703,3.583941606,6.929440389,3.562043796,6.03163017,3.824817518,4.652068127,3.98540146,4.221411192,4.02189781,3.520681265,3.97080292,2.805352798,3.919708029,2.863746959,3.459854015,3.257907543,3.452554745,4.221411192,3.401459854
1011,SK,29,C,2.568558201,2.963155405,2.89207889,2.757278603,3.303832495,2.639634716,4.222925362,2.411699685,4.752322854,2.389641456,5.56847732,2.419052428,6.656683276,2.639634716,7.053731394,2.698456659,7.230197225,2.757278603,7.105200595,2.896980719,6.759621677,2.963155405,5.906703496,3.271970609,4.583209766,3.477847411,4.156750676,3.455789182,3.495003811,3.382261753,2.796493232,3.235206894,2.899431633,2.948449919,3.296479752,2.970508148,4.193514391,3.036682835
1012,SK,3,C,2.335917313,1.617571059,2.573643411,2.041343669,2.697674419,2.413436693,2.894056848,3.416020672,2.914728682,4.087855297,2.925064599,4.997416021,2.604651163,6.341085271,2.573643411,6.702842377,2.449612403,6.96124031,2.335917313,6.744186047,2.222222222,6.341085271,1.839793282,5.30749354,1.65374677,4.036175711,1.674418605,3.509043928,1.777777778,2.795865633,2.036175711,1.937984496,2.418604651,2.082687339,2.428940568,2.444444444,2.263565891,3.478036176
1013,SK,30,C,2.796568627,3.161764706,3.245098039,2.904411765,3.678921569,2.772058824,4.649509804,2.580882353,5.259803922,2.602941176,6.208333333,2.691176471,7.406862745,2.955882353,7.892156863,3,8.053921569,3.117647059,7.892156863,3.220588235,7.450980392,3.323529412,6.392156863,3.705882353,5.120098039,3.845588235,4.56127451,3.808823529,3.921568627,3.691176471,3.274509804,3.580882353,3.267156863,3.058823529,3.678921569,3.088235294,4.730392157,3.205882353
1014,SK,31,C,2.641515907,3.30066969,3.060531881,2.999272235,3.46484554,2.793439827,4.442549479,2.528798159,5.060046704,2.543500474,6.015697172,2.580256261,7.258042779,2.911058346,7.640302966,3.01397455,7.838784217,3.131593069,7.647654123,3.219806959,7.103668473,3.293318533,6.236231895,3.594715988,4.913023556,3.749090294,4.361686748,3.719685665,3.766242995,3.638822933,2.994371464,3.557960201,3.067883038,3.131593069,3.486899012,3.124241912,4.471954109,3.124241912
1015,SK,32,C,2.542511028,3.182396578,2.980455511,2.934228038,3.432998144,2.788246543,4.374578783,2.642265049,5.031495507,2.671461348,5.812496503,2.722554871,7.075236429,3.007218785,7.338003119,2.99991971,7.608068884,3.065611383,7.440190165,3.196994728,7.06063828,3.313779923,6.046066894,3.715229033,4.768728817,3.832014228,4.265092662,3.751724406,3.776054655,3.64953736,2.87096939,3.510854941,2.958558287,3.131303055,3.418399994,3.160499354,4.374578783,3.269985475
1016,SK,33,C,1.913580247,2.977777778,2.387654321,2.748148148,2.854320988,2.6,3.87654321,2.4,4.513580247,2.414814815,5.365432099,2.481481481,6.772839506,2.837037037,7.07654321,2.851851852,7.261728395,2.948148148,7.10617284,3.074074074,6.780246914,3.155555556,5.683950617,3.511111111,4.232098765,3.62962963,3.795061728,3.607407407,3.128395062,3.496296296,2.239506173,3.348148148,2.402469136,2.918518519,2.861728395,2.933333333,3.891358025,3.051851852
1017,SK,34,C,2.372253765,3.20661565,2.823994076,2.932609232,3.238706492,2.754875339,4.290298692,2.4882745,4.89015058,2.480868921,5.719575413,2.525302394,6.9859294,2.865959022,7.326586028,2.917798075,7.5117255,3.036287336,7.356208344,3.154776598,7.156257714,3.162182177,6.13428783,3.576894594,4.682794372,3.836089854,4.194026166,3.776845223,3.51271291,3.658355961,2.675882498,3.547272278,2.838805233,3.073315231,3.246112071,3.073315231,4.36435448,3.162182177
1018,SK,35,C,2.506015654,3.145901205,3.002352735,2.905031739,3.454895368,2.780947469,4.484064903,2.540078003,5.119084404,2.547377077,6.13365579,2.554676152,7.469386464,2.934228038,7.907330947,3.072910457,8.060611516,3.211592877,7.84893835,3.255387325,7.527779062,3.2626864,6.447516003,3.569247538,4.943906611,3.773621631,4.43297138,3.780920705,3.841746328,3.707929958,2.87096939,3.518154015,3.00965181,3.087508607,3.454895368,3.109405831,4.520560277,3.175097503
1019,SK,36,C,3.51706204,2.727867631,3.840582729,2.556303629,4.24988542,2.436208828,5.048883486,2.252390254,5.521909949,2.252390254,6.330711672,2.306310369,7.269411854,2.597969172,7.744889231,2.686202088,7.820867575,2.74992586,7.722831002,2.847962432,7.269411854,2.955802662,6.622370475,3.203345008,5.445931605,3.37490901,5.0684908,3.320988895,4.367529307,3.181286779,3.742546157,3.041584663,3.840582729,2.705809402,4.237630848,2.651889287,5.058687143,2.740122203
1020,SK,37,C,2.281862745,2.977941176,2.730392157,2.801470588,3.164215686,2.691176471,4.230392157,2.492647059,4.87745098,2.544117647,5.693627451,2.566176471,7.142156863,2.816176471,7.473039216,2.808823529,7.68627451,2.897058824,7.531862745,3.014705882,7.12745098,3.169117647,6.142156863,3.544117647,4.715686275,3.786764706,4.134803922,3.764705882,3.480392157,3.617647059,2.575980392,3.367647059,2.745098039,2.955882353,3.200980392,3.007352941,4.259803922,3.161764706
1021,SK,38,C,2.480325285,3.095504778,2.943548091,2.823453289,3.414123639,2.67639843,4.296452792,2.470521628,4.921435942,2.477874371,5.708179436,2.521990829,6.899323793,2.867569747,7.347841112,2.977860891,7.524306943,3.095504778,7.340488369,3.17638495,6.965498479,3.235206894,6.024347383,3.566080326,4.671442682,3.705782442,4.156750676,3.654313242,3.575883984,3.536669355,2.803845975,3.382261753,2.958253576,2.977860891,3.443534611,3.007271863,4.333216506,3.117563007
1022,SK,39,C,2.673965937,2.98540146,3.060827251,2.766423358,3.447688564,2.656934307,4.352798054,2.474452555,4.834549878,2.518248175,5.564476886,2.576642336,6.695863747,2.759124088,7.00973236,2.759124088,7.170316302,2.810218978,7.04622871,2.919708029,6.717761557,3.02919708,6.301703163,3.182481752,4.615571776,3.510948905,4.214111922,3.467153285,3.783454988,3.416058394,2.9513382,3.277372263,3.068126521,2.941605839,3.454987835,2.948905109,4.287104623,3.02919708
1023,SK,4,C,2.441025641,0.938461538,2.666666667,1.297435897,2.779487179,1.697435897,3.056410256,2.907692308,3.056410256,3.594871795,3.046153846,4.733333333,2.81025641,5.953846154,2.779487179,6.394871795,2.697435897,6.671794872,2.564102564,6.466666667,2.441025641,6.005128205,2.01025641,5.143589744,1.712820513,3.41025641,1.712820513,2.866666667,1.866666667,2.015384615,2.092307692,1.174358974,2.543589744,1.328205128,2.564102564,1.738461538,2.451282051,2.794871795
1024,SK,40,C,2.487678028,3.191090436,2.936195348,2.948449919,3.340596209,2.823453289,4.347921992,2.698456659,4.943494171,2.683751173,5.81847058,2.742573117,7.127258824,2.977860891,7.539012429,2.92639169,7.708125516,2.970508148,7.605187115,3.117563007,7.186080767,3.294028837,6.244929671,3.720487928,4.774381083,3.867542787,4.274394563,3.808720843,3.722938842,3.727840671,2.833256947,3.536669355,2.914137119,3.146973979,3.325890724,3.183737693,4.355274735,3.316087066
1025,SK,41,C,2.820426038,1.953786037,2.994779648,2.210188404,3.128108879,2.50761515,3.374255151,3.358871009,3.384511246,3.769114796,3.374255151,4.45627314,3.148621068,5.399833851,3.0870845,5.676748408,3.015291837,5.92289468,2.93324308,5.758797165,2.830682133,5.44085823,2.533255387,4.743443791,2.369157872,3.728090418,2.369157872,3.379383198,2.461462724,2.774273612,2.615304144,2.169164026,2.881962606,2.281981067,2.892218701,2.558895624,2.881962606,3.358871009
1026,SK,42,C,2.307692308,1.441025641,2.615384615,1.871794872,2.748717949,2.158974359,3.025641026,3.256410256,3.046153846,3.8,3.076923077,4.58974359,2.820512821,5.933333333,2.779487179,6.230769231,2.676923077,6.425641026,2.605128205,6.282051282,2.523076923,5.912820513,2.102564103,4.907692308,1.846153846,3.748717949,1.825641026,3.317948718,1.928205128,2.538461538,2.030769231,1.78974359,2.430769231,1.902564103,2.451282051,2.271794872,2.430769231,3.307692308
1027,SK,43,C,2.399360171,1.522670878,2.624941041,1.912310563,2.727477801,2.271189221,2.93255132,3.276049464,2.963312347,3.840001641,2.922297644,4.639788364,2.696716773,5.859975801,2.532657958,6.126571376,2.430121198,6.290630191,2.368599143,6.06504932,2.348091791,5.767692718,2.07124254,4.967905994,1.876422698,3.675942826,1.896930049,3.224781084,1.978959457,2.630067879,2.081496216,1.82002748,2.419867523,1.943071591,2.440374874,2.301950249,2.378852819,3.276049464
1028,SK,44,C,2.830682133,1.287139883,3.0870845,1.779432428,3.179389352,2.158907931,3.363999056,3.225541778,3.446047814,3.82039527,3.405023435,4.558834087,3.230669826,5.912638585,3.281950299,6.220321426,3.271694204,6.497235982,3.117852784,6.363906752,2.892218701,5.984431248,2.471718819,4.928053496,2.256340831,3.728090418,2.256340831,3.287078346,2.338389588,2.394798109,2.492231008,1.615334913,2.91273089,1.789688522,2.91273089,2.261468878,2.851194322,3.256310062
1029,SK,45,C,2.747414688,1.40958776,2.901187898,1.87090739,2.962697182,2.239963094,3.167728129,3.224111639,3.167728129,3.787946743,3.136973487,4.628573625,3.003703371,5.776746928,3.106218845,6.125299537,3.136973487,6.381588221,2.890936351,6.248318106,2.644899214,5.838256212,2.142573395,5.018132424,1.947793995,3.68543127,1.958045542,3.234363187,2.101567205,2.455245589,2.306598152,1.686379538,2.665402309,1.881158937,2.675653857,2.332227021,2.532132194,3.275369376
1030,SK,46,C,2.408268734,1.30749354,2.666666667,1.658914729,2.821705426,2.010335917,3.090439276,3.188630491,3.121447028,3.777777778,3.090439276,4.780361757,2.790697674,6.072351421,2.821705426,6.42377261,2.728682171,6.640826873,2.573643411,6.465116279,2.45994832,6.051679587,1.974160207,4.914728682,1.850129199,3.643410853,1.860465116,3.219638243,1.984496124,2.403100775,2.108527132,1.617571059,2.532299742,1.689922481,2.552971576,2.093023256,2.480620155,3.105943152
1031,SK,47,C,2.615304144,1.789688522,2.851194322,2.169164026,2.964011364,2.52812734,3.158877163,3.49220024,3.128108879,4.035773258,3.046060121,4.80498036,2.738377281,5.912638585,2.676840713,6.230577521,2.646072429,6.476723793,2.481974914,6.333138468,2.389670061,5.963919059,2.081987221,5.040870537,2.020450653,3.933212311,2.051218937,3.522968524,2.184548168,2.805041896,2.287109115,2.17942012,2.676840713,2.220444499,2.717865091,2.651200476,2.594791955,3.574248997
